enterprise_id,treatment_285,ent_running,Gender,BlockCode,_weight,age_entrepreneur,CIBILscore,NumberofHouseholdmembers,HighestEducation,Religion,Community,MaritalStatus,OwnRentedHouse,TypeofDwelling,CAPBeneficiary,Typeofownership,Existingbusiness,Category_of_enterprise,Vehicle,Water,Equipmentavailability,Skilledlaboravailability,ECP_Score,HouseholdIncome
e_1167,0,0,Female,B035,4,34,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,20000,Available,Yes,Yes,55,70000
e_1169,0,1,Female,B101,2,44,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,65000,Available,No,Yes,50,12000
e_117,0,1,Female,B038,2,36,650 to 750,1,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,100000,Available,No,Yes,50,250000
e_1173,0,0,Male,B080,,30,650 to 750,3,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,55,160000
e_1174,0,1,Female,B098,,39,650 to 750,1,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,55,250000
e_1175,0,1,Female,B076,1,27,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,50,120000
e_1176,0,1,Male,B002,2,30,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,200000,Available,Yes,Yes,55,200000
e_1177,0,0,Male,B118,,31,650 to 750,2,Diploma,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,40,145000
e_1178,0,0,Female,B085,3,31,750 to 900,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,70000,Available,No,Yes,55,300000
e_118,0,1,Male,B045,2,38,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,60000
e_1181,0,0,Male,B057,5,24,650 to 750,1,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,100000,Available,No,Yes,50,300000
e_1182,0,1,Female,B103,3,22,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,250000,Available,No,Yes,55,150000
e_1183,0,1,Female,B097,,42,650 to 750,1,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,55,600000
e_1184,0,0,Female,B032,,28,-1 to 0,1,Post Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,1500000,Available,No,Yes,60,150000
e_1186,0,1,Male,B095,2,26,650 to 750,2,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,55,155000
e_1187,0,0,Female,B044,3,37,650 to 750,4,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,120000,Available,Yes,Yes,45,580000
e_1188,0,1,Female,B087,4,34,650 to 750,3,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,50,200000
e_1189,0,0,Male,B054,3,32,650 to 750,1,Diploma,Christian,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,70000,Available,No,Yes,45,120000
e_119,0,1,Female,B062,1,33,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,50,200000
e_1193,0,0,Female,B007,1,29,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,115000,Available,Yes,Yes,50,500000
e_1195,0,1,Female,B023,1,26,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,600000,Available,No,Yes,60,360000
e_1196,0,0,Female,B051,1,37,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,150000,Available,No,Yes,40,120000
e_1197,0,1,Male,B100,,30,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,60,280000
e_12,0,0,Female,B022,,23,300 to 550,1,Graduate,Hindu,SC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,35,450000
e_120,0,0,Female,B001,1,32,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,15000,Available,No,Yes,55,505000
e_1200,0,0,Female,B035,1,40,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,70000,Available,Yes,Yes,40,210000
e_1203,0,1,Male,B002,,32,650 to 750,1,Middle-   6th to 7th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Not Available,Yes,Yes,60,36000
e_1205,0,1,Female,B103,2,40,750 to 900,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,100000,Available,No,Yes,35,101000
e_1206,0,0,Female,B033,,39,750 to 900,3,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,Yes,Yes,40,100000
e_1208,0,1,Female,B075,1,43,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,35432,Available,No,Yes,55,222000
e_1210,0,1,Male,B078,5,38,750 to 900,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,50,30000
e_1211,0,0,Male,B112,3,40,650 to 750,2,Diploma,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,55,107000
e_1213,0,0,Male,B092,2,30,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,55,20000
e_1215,0,1,Female,B050,1,52,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,0,Available,Yes,Yes,45,60000
e_1218,0,1,Female,B032,1,33,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,80000,Available,No,Yes,50,135000
e_1219,0,0,Female,B085,2,35,750 to 900,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,15000,Available,No,Yes,60,500000
e_122,0,0,Male,B051,,25,-1 to 0,2,Diploma,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,45,570000
e_1221,0,1,Female,B069,3,42,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Partnership,New,WHITE,100000,Available,No,Yes,55,45000
e_1222,0,1,Male,B077,4,38,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,92000,Available,Yes,Yes,45,135000
e_1223,0,1,Female,B070,3,42,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,75000,Available,No,Yes,60,72000
e_1225,0,0,Female,B044,3,24,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,40000,Available,No,Yes,40,480000
e_1227,0,1,Female,B087,1,43,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,30000,Available,No,No,50,200000
e_1228,0,1,Female,B014,,40,550 to 650,4,Post Graduate,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,150000,Available,No,Yes,55,205000
e_1229,0,0,Male,B079,,21,650 to 750,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,50,20000
e_123,0,0,Male,B120,1,24,-1 to 0,2,Senior Secondary - 11th to 12th  ,Hindu,SC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,90000,Available,No,Yes,55,95000
e_1233,0,1,Female,B105,5,33,650 to 750,5,Diploma,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,55,360000
e_1236,0,0,Female,B118,5,38,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,45,170000
e_1237,0,1,Male,B006,7,26,750 to 900,1,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,700000,Available,Yes,Yes,45,110000
e_1238,0,1,Female,B011,,24,650 to 750,2,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,350000,Available,Yes,Yes,45,55000
e_1239,0,1,Female,B056,1,35,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,150000
e_1241,0,1,Female,B074,5,36,650 to 750,3,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,200000,Available,No,Yes,40,120000
e_1242,0,1,Female,B108,,42,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,45,40000
e_1243,0,1,Male,B069,1,23,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,No,No,60,68000
e_1244,0,1,Female,B088,2,34,650 to 750,1,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,20000,Available,No,Yes,40,80000
e_1246,0,1,Female,B095,2,31,650 to 750,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,70000,Available,Yes,Yes,55,20000
e_1249,0,1,Male,B073,2,21,750 to 900,3,Graduate,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,30000,Available,No,Yes,40,100000
e_125,0,1,Male,B006,,40,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,60000,Available,No,Yes,55,244000
e_1250,0,0,Female,B110,,40,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,63000,Available,No,No,55,1200000
e_1251,0,1,Female,B030,,34,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,50,150000
e_1252,0,1,Female,B056,,38,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,75000,Available,No,Yes,35,160000
e_1253,0,1,Male,B083,1,40,650 to 750,1,Middle-   6th to 7th Standard,Christian,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,10000,Available,No,Yes,55,200000
e_1254,0,1,Male,B062,3,34,750 to 900,2,Graduate,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,ORANGE,100000,Available,Yes,Yes,55,30000
e_1256,0,1,Female,B073,2,42,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Rent,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,Yes,Yes,40,260000
e_1258,0,0,Female,B110,2,30,650 to 750,1,Post Graduate,Christian,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,ORANGE,100000,Available,No,Yes,50,9000
e_1259,0,0,Male,B094,1,31,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,50,650000
e_126,0,0,Female,B053,1,29,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,55,120000
e_1260,0,1,Female,B113,3,44,650 to 750,3,Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,80000,Available,Yes,Yes,55,300000
e_1261,0,0,Female,B033,,30,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,60000,Available,Yes,Yes,45,150000
e_1262,0,1,Male,B029,2,26,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,45,20000
e_1263,0,0,Female,B088,,39,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Not Available,No,Yes,40,150000
e_1264,0,0,Female,B079,1,35,650 to 750,1,Primary - 1st to 5th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,55,100000
e_1265,0,0,Male,B107,3,33,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,700000,Available,No,Yes,45,40000
e_1267,0,0,Male,B050,,37,650 to 750,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,55,20000
e_1268,0,1,Male,B056,1,40,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,320000
e_1269,0,1,Female,B053,2,44,750 to 900,1,Primary - 1st to 5th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,No,60,12000
e_1270,0,0,Female,B079,1,24,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,45,150000
e_1271,0,0,Female,B081,1,26,-1 to 0,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,60000,Available,No,Yes,50,400000
e_1272,0,1,Male,B087,1,34,650 to 750,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,20000,Available,No,Yes,50,25000
e_1274,0,0,Female,B067,2,30,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,Yes,Yes,45,240000
e_1276,0,1,Male,B089,6,21,650 to 750,2,Graduate,Hindu,SC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,55,72000
e_1277,0,1,Female,B110,7,44,650 to 750,4,Secondary - 8th to 10th Standard,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,250000,Available,No,No,55,40000
e_1278,0,0,Female,B089,,34,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Rent,Kutcha House,Yes,Individual/Sole Proprietary,New,ORANGE,70000,Available,No,Yes,45,250000
e_1279,0,0,Female,B064,8,40,650 to 750,1,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,Yes,Yes,50,500000
e_128,0,1,Female,B087,,29,-1 to 0,2,Graduate,Christian,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,30000,Available,No,Yes,60,310000
e_1280,0,1,Female,B093,2,25,750 to 900,1,Graduate,Hindu,BC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,30000,Available,No,Yes,45,72000
e_1281,0,0,Female,B010,,30,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,50000,Available,Yes,Yes,35,65000
e_1283,0,1,Female,B024,2,27,750 to 900,1,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,55,40000
e_1284,0,1,Female,B003,2,35,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,78000,Available,No,Yes,40,410000
e_1285,0,0,Male,B062,7,26,750 to 900,2,Graduate,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,100000,Available,No,Yes,55,175000
e_1286,0,0,Female,B091,1,35,650 to 750,1,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,150000,Available,No,Yes,45,165000
e_1289,0,1,Male,B100,,36,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,400000,Available,No,Yes,60,122000
e_129,0,1,Female,B104,1,30,-1 to 0,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,50,65000
e_1290,0,1,Male,B100,,27,-1 to 0,1,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,50,300000
e_1293,0,1,Male,B015,,24,750 to 900,2,Graduate,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,55,55000
e_1295,0,0,Female,B058,2,27,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,60,10000
e_1296,0,1,Male,B002,1,44,750 to 900,3,Post Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,0,Available,Yes,Yes,55,200000
e_1297,0,1,Female,B058,1,33,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,1,Available,Yes,Yes,50,73000
e_1298,0,1,Female,B114,1,44,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,No,Yes,55,300000
e_1299,0,0,Female,B068,2,29,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,40000,Available,Yes,Yes,45,388000
e_13,0,1,Female,B022,4,31,300 to 550,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,45,400000
e_130,0,0,Male,B064,1,33,300 to 550,4,Post Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,60,530000
e_1300,0,1,Male,B006,2,23,750 to 900,1,Graduate,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,35,57000
e_1302,0,1,Female,B062,2,30,750 to 900,2,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,15000,Available,No,Yes,55,260000
e_1303,0,1,Female,B076,4,43,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,45,250000
e_1304,0,0,Male,B114,3,41,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,40000,Available,No,Yes,55,65000
e_1305,0,1,Female,B118,1,44,650 to 750,4,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,40,1000000
e_1307,0,0,Male,B058,,39,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,45,56000
e_1308,0,0,Male,B044,,29,650 to 750,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Partnership,Existing,GREEN,60000,Available,Yes,Yes,50,540000
e_1309,0,1,Female,B002,1,35,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,200000,Available,Yes,Yes,60,220000
e_131,0,0,Male,B056,2,28,650 to 750,2,Graduate,Hindu,SC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,50000,Available,No,Yes,55,80000
e_1310,0,1,Female,B088,,34,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,20000,Not Available,No,Yes,45,150000
e_1311,0,1,Male,B103,1,25,650 to 750,2,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,2950000,Available,No,Yes,60,280000
e_1313,0,0,Female,B051,5,,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,35000,Available,No,Yes,45,5000
e_1316,0,1,Female,B005,2,26,650 to 750,1,Graduate,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,75000,Available,No,Yes,60,175000
e_1317,0,0,Male,B056,2,31,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,No,Yes,50,15000
e_1319,0,0,Male,B050,,22,750 to 900,4,Diploma,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,45,300000
e_132,0,0,Male,B115,,43,-1 to 0,3,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,50,220000
e_1321,0,0,Female,B091,,37,650 to 750,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,85000,Available,No,Yes,50,400000
e_1323,0,1,Female,B102,,31,650 to 750,3,Senior Secondary - 11th to 12th  ,Christian,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,20000,Available,No,Yes,45,200000
e_1324,0,1,Female,B030,1,34,650 to 750,3,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,45,216000
e_1325,0,0,Female,B070,,39,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Rent,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,No,Yes,50,70000
e_1326,0,0,Male,B091,8,23,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,300000,Available,No,Yes,50,5000
e_1327,0,0,Female,B069,5,42,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,600000,Available,No,Yes,55,6020000
e_1328,0,0,Male,B058,5,25,650 to 750,5,ITI,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,55,36500
e_133,0,0,Female,B089,,42,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,500000,Available,No,Yes,40,440000
e_1333,0,0,Male,B094,1,35,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,80000,Available,No,Yes,55,146000
e_1334,0,1,Female,B013,1,38,650 to 750,2,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,600000,Available,Yes,Yes,50,300000
e_1335,0,1,Female,B086,3,28,550 to 650,4,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Partnership,Existing,WHITE,25000,Available,No,Yes,55,113000
e_1336,0,0,Female,B059,2,37,650 to 750,1,Middle-   6th to 7th Standard,Muslim,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,No,Yes,50,100000
e_1337,0,1,Female,B062,3,37,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,50,80000
